,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
1494,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55e8ec2f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1496,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65a4798f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1501,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f2613d1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1515,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f2613d1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1538,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62fad19""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1540,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74cadd41""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1554,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47dbb1e2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1561,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2692b61e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1564,"isEmpty == ""false""","peek == ""class java.lang.Float""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1580,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@293d0107""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1602,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b64240d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1616,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20b5f2ac""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1637,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20b5f2ac""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1639,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e3060d8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1647,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fc44dec""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1660,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e3060d8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1665,"isEmpty == ""false""","peek == ""-1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1671,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dbf4cbd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1679,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dbf4cbd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1687,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d098f9b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1706,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@36676c1a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1707,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b408dc3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1736,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56f6d40b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1745,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56276db8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1752,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51e8e6e6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1764,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15c25153""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1770,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1c80e49b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1771,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@458342d3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1775,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9ed238c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1796,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1252b961""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1814,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5778826f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1830,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5778826f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1836,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4763c727""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1838,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61bcd567""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1872,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b64c4b7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1893,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@72445aba""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1899,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b64c4b7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1917,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1433046b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1922,"isEmpty == ""false""","peek == ""100""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1946,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b5894c8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1948,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1433046b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1992,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f446bef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1993,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7829b776""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1994,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f446bef""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2022,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2611b9a3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
2040,"isEmpty == ""false""","peek == ""10""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
2048,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f9a01c1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2051,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54227100""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2074,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73ff4fae""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2076,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b968a76""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2093,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21aa6d6c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2102,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31e75d13""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2121,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a5b0b86""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
2126,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78fb9a67""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2166,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b3c354a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2176,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@557a1e2d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2190,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40e10ff8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
2191,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@557a1e2d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2198,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26a4842b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2218,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40e10ff8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2224,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@557a1e2d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2227,"isEmpty == ""false""","peek == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2266,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@366ef90e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2273,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@366ef90e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2286,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33e01298""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2288,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33e01298""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2296,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e38a7fe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2306,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@269f4bad""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2326,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@339bf286""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2327,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38be305c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2329,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ed731d0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2338,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62435e70""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2348,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3234f74e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2350,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@275fe372""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
2360,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bc10d84""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2387,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6cbcf243""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2398,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29e6eb25""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2409,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d018107""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2414,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d018107""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2426,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e34ace1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2445,"isEmpty == ""false""","peek == ""1.0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2453,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@305f7627""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2467,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56ace400""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2485,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47404bea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2495,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4de41af9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2505,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@305f7627""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2511,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62fe6067""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2512,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f071df8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2518,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f071df8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2551,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30990c1b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2558,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2453f95d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2561,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30990c1b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2563,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@553f1d75""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
2565,"isEmpty == ""false""","peek == ""0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2568,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44828f6b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2573,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dbe250d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2581,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e1d8f9e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2582,"isEmpty == ""false""","peek == ""0""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2590,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44828f6b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2592,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4baf352a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2607,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a335fa8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2609,"isEmpty == ""false""","peek == ""0.0""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
