,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
879,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@69923ac3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
881,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f1ff879""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
883,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73d60e76""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
887,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c78e551""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
895,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65f651eb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
899,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24f870ee""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
919,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d7109be""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
921,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e0ec41f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
922,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f4a3a8d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
923,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e0ec41f""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
926,"isEmpty == ""true""","peek == ""EmptyObject""","calledMethod == ""pop""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
949,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d613308""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
951,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d613308""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
956,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25673087""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
960,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@8d8f754""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
964,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b27e8f4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
982,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6920b0bc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
987,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ed4bc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
990,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6920b0bc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1007,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30f74e79""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1009,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c88a3e8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1022,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6920b0bc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1026,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68ac9ec5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1028,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a50d709""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1033,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@348ad293""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1039,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@feb98ef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1042,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@571a01f9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1046,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7654f833""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1055,"isEmpty == ""false""","peek == ""false""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1089,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bab5898""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1097,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33ecbd6c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1099,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c723f2d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1108,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d7a9786""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1110,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@366d8b97""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1117,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@432f521f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1119,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d7a9786""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1129,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@178f268a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1148,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c7106d9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1150,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@329bad59""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1158,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@862f408""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1160,"isEmpty == ""false""","peek == ""0.0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1162,"isEmpty == ""false""","peek == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1173,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@527fc8e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1174,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61bfc9bf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1178,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4527f70a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1180,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@707b1a44""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1194,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57435801""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1207,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2da66a44""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1209,"isEmpty == ""false""","peek == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1214,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7132a9dc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1216,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57435801""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1237,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e0a864d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1248,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@440e3ce6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1260,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fd53053""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1265,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@440e3ce6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1272,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e67f5f2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1286,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71c17a57""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1300,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60b34931""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1302,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4aa21f9d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1304,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@640ab13c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1311,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37045b48""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1321,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@640ab13c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1338,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f5b9db""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1351,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47c40b56""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1356,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@80bfa9d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1364,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b039c6d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1367,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@507d64aa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1372,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47c40b56""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1380,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c8c16c0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1389,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4601203a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1391,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53abfc07""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1395,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c8c16c0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1401,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53abfc07""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1412,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@446626a7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1414,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@429f7919""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1422,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4012d5bc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1432,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@797c3c3b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1437,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4012d5bc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1443,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a2929a4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1445,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@cda6019""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1447,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4375b013""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1460,"isEmpty == ""false""","peek == ""0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1461,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@797c3c3b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1468,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cf0cacc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1488,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@529c2a9a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1490,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c98781a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1491,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f736a16""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1493,"isEmpty == ""false""","peek == ""class java.lang.Object""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1497,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c87fdf2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1503,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26bbe604""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1504,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c98781a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1508,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fe34b86""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1510,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fe34b86""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1528,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f5b08d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1533,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f5b08d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1534,"isEmpty == ""false""","peek == ""class java.lang.Object""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1551,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f88bfbe""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1554,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59bbe88a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1555,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ed91d8d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1556,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59bbe88a""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1562,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d8ab698""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1564,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ed91d8d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
