,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
1285,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@22db8f4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1296,"isEmpty == ""true""","peek == ""EmptyObject""","calledMethod == ""clear""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1298,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37d3d232""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1302,"isEmpty == ""false""","peek == ""-1.0""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1304,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@581d969c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1311,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27f9e982""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1321,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30c0ccff""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1327,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d35442b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1338,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4593ff34""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1340,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30c0ccff""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1352,"isEmpty == ""false""","peek == ""0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1370,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2575f671""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1379,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@329a1243""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1381,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ecf9fb3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1390,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@72bca894""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1396,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@72bca894""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1398,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fc793c2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1425,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@503d56b5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1428,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@433ffad1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1445,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fe8d51b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1447,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60d84f61""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1449,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52d10fb8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1451,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@22680f52""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1471,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60d84f61""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1491,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41c07648""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1493,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@781e7326""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1506,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@324dcd31""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1512,"isEmpty == ""false""","peek == ""false""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1535,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@39c11e6c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1545,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@39c11e6c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1563,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@251f7d26""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1589,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77b21474""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1596,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52c8295b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1602,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d9d1b69""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1651,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@344561e0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1653,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@66d23e4a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1660,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51a06cbe""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1673,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49a64d82""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1691,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51a06cbe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1700,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3dddbe65""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1702,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@36ac8a63""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1705,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29539e36""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1712,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@32f61a31""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1739,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f5c79a6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1759,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@669253b7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1761,"isEmpty == ""false""","peek == ""100""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1769,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5305c37d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1794,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6cc0bcf6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1828,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@cc62a3b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1860,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1edb61b1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1883,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ec2bf82""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1899,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a6f5124""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1906,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a551a63""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1917,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52eacb4b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1921,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7db0565c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1933,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54ec8cc9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1945,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5528a42c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1972,"isEmpty == ""false""","peek == ""class java.lang.Byte""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1981,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70eecdc2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1982,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c41709a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2001,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3113a37""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2021,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@213e3629""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2023,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a7b6f69""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2025,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20312893""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2032,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e9658b5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2034,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70eecdc2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2048,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31c269fd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2050,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47747fb9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2067,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@372b0d86""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2107,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51684e4a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2121,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c451c9c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2159,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e33c391""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2161,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c451c9c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
2165,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e886a5b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2172,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d816dde""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2190,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38875e7d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2199,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38875e7d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2205,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ce1f601""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2214,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38875e7d""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2217,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2102a4d5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2221,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d4d3fe7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2223,"isEmpty == ""false""","peek == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
2250,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@210386e0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2256,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65f87a2c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2269,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@425357dd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2282,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@425357dd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2284,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7dac3fd8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2310,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@402f80f5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2312,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@133e019b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2316,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41382722""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2325,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5bbc9f97""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2357,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5bbc9f97""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2363,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@443dbe42""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2377,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77b7ffa4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
2385,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@473b3b7a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2387,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1734f68""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2397,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ed190be""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2436,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@345e5a17""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2462,"isEmpty == ""false""","peek == ""-1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2469,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ea502e0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2476,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ea502e0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2488,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ea502e0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2497,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@82c57b3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
