,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
1256,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@270b6b5e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1266,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@506dcf55""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1278,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@563a89b5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1283,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f4cd155""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1292,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f4cd155""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1299,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14ac77b9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1302,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@563a89b5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1309,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4038cd3a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1321,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4038cd3a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1327,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15d0849""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1344,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b15f922""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1351,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c1c5936""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1354,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ac8cf9b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1363,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e8c34a0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1371,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@116a2108""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1384,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55ec556""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1397,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7aead3af""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1398,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b15f922""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1399,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7aead3af""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1400,"isEmpty == ""true""","peek == ""EmptyObject""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1401,"isEmpty == ""true""","peek == ""EmptyObject""","calledMethod == ""pop""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1412,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30d25c03""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1425,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a1f8def""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1430,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a1f8def""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1436,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@281ce6bb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1445,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a1f8def""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1453,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30d25c03""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1465,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@598260a6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1473,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@598260a6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1486,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58b67519""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1502,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f18f9d2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1515,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60acd609""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1519,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65ec8b24""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1520,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f49e266""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1521,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65ec8b24""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1522,"isEmpty == ""false""","peek == ""true""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1530,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65ec8b24""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1540,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65ec8b24""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1554,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bec2275""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1555,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31da3d60""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1564,"isEmpty == ""false""","peek == "" ""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1565,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3cd206b5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1581,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c75db8b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1591,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4ab550d5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1598,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44841b43""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1600,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3cd206b5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1609,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@468be356""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1611,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4df39a88""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1617,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c9ac4cc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1631,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c9ac4cc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1638,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58e85c6f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1644,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ac0b715""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1645,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2264e43c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1646,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ac0b715""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1651,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a137d7a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1657,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a137d7a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1677,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20749d9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1695,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77134e08""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1714,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77134e08""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1717,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a0cbc6f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1741,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@de77232""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1748,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@de77232""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1751,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62628e78""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1758,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67110f71""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1764,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67110f71""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1768,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f89292e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1780,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f93e4a8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1790,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12b5454f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1797,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f93e4a8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1814,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5445f5ba""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1815,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1431267b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1816,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5445f5ba""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1817,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@342726f1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1833,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1431267b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1841,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c808207""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1860,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f572c37""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1868,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2add4d24""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1885,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2add4d24""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1926,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d070ef5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1933,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40f8f5a8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1935,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@442f92e6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1936,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a55f148""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1942,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ffcf674""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1961,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75798d03""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1963,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ae2ed38""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1970,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e2f720""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1978,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26a262d6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1980,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11bd803""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2002,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58f07f02""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2007,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37191ef0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2010,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58f07f02""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2017,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4dbad37""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2026,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f1ea80d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2029,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f1a45f8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2045,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5edf2821""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2047,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b4acdc2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2064,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f04105""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2065,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@309028af""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
2068,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@309028af""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
2079,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@34cf294c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
2084,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62566842""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
