,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
710,"isEmpty == ""false""","peek == ""0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
714,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d16be4f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
718,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@493da830""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
727,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14c93774""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
734,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67536ae0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
736,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67536ae0""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
744,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b61bf11""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
748,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ff54f3d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
755,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2be21396""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
762,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40247d48""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
770,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@315105f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
773,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a545b0f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
785,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@124dac75""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
789,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b73433""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
790,"isEmpty == ""false""","peek == ""1.0""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
792,"isEmpty == ""true""","peek == ""EmptyObject""","calledMethod == ""pop""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
799,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58253c57""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
802,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58253c57""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
806,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1bf14704""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
813,"isEmpty == ""false""","peek == ""0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
815,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21263314""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
818,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21263314""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
823,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d84049a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
826,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@642857e0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
829,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c6b4ed7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
832,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21263314""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
833,"isEmpty == ""false""","peek == ""nan""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
844,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@39ee94de""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
846,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@642857e0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
847,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ca30b8a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
855,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60990e5c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
866,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64c781a9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
869,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71ed560f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
871,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71ed560f""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
874,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@383caf89""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
880,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4cb702ce""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
883,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71ed560f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
886,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71ed560f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
904,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b88b8e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
907,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70f68288""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
910,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@46911148""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
914,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@46911148""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
923,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@46911148""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
932,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54e12f4c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
949,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e351d7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
955,"isEmpty == ""false""","peek == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
958,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2db33feb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
960,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58658f63""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
970,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d902300""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
977,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43c57161""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
980,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30c3ae63""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
983,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65a9ea3c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
987,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@46911148""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
988,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2db1b657""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
991,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68f6e55d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
994,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@748ac6f3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1000,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6fff46bf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1004,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1835dc92""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1021,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3aaa3c39""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1026,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68f6e55d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1037,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20eaeaf8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1045,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d70f722""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1047,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d70f722""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1049,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e1eeedd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1060,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d8b0500""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1062,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@650c405c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1066,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@76544c0a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1068,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@76544c0a""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1070,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@428bdd72""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1073,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@798256c5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1078,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ec95456""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1079,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@650c405c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1080,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ec95456""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1092,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@748a654a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1105,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@163042ea""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1109,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2954f6ab""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1112,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fbf088b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1116,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67022ea""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1118,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67022ea""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1126,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67022ea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1132,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11d045b4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1138,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58fbd02e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1143,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@163042ea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
1147,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2954f6ab""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1150,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7327a447""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1152,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1943c1f2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1161,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58b5a2f3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1171,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d9754a8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1173,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d9754a8""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1180,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25f15f50""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1185,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52b46d52""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1190,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58af5076""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1193,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49469ffa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1196,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a3b7122""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
1203,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73aeef7d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1206,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@217bf99e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1208,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@217bf99e""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1209,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d675f9f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
1224,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6807a356""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1227,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d675f9f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
1230,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ddd84b5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
1240,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d97e06c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
